X,Y
-0.367103,-8.428945
2.768387,1.746123
5.856605,-1.630141
4.171484,3.428943
-6.205543,-4.938249
-4.449071,7.627294
0.304492,0.646199
5.385819,-3.480566
3.059452,-3.266421
-1.111850,-5.901391
-13.076071,-2.612923
-8.492476,2.049534
10.046041,-9.892805
-3.353639,-2.415511
8.886442,-5.752061
1.972534,-5.419618
-4.135926,2.795331
-11.890516,1.206814
-2.154856,4.820467
-4.557933,1.529172
-8.292179,-1.857706
-2.481612,-2.085414
9.571186,15.056364
11.900854,0.044594
-13.157122,-1.366300
-1.997877,-0.613126
-2.516090,-1.603151
2.272169,-2.591495
5.287340,25.649826
2.534574,10.014763
0.374086,7.856356
-10.699006,-4.287334
-6.527082,-2.705206
-2.953295,2.785101
-4.403910,5.262302
-11.070819,1.562336
-8.775459,-8.107201
5.000957,-3.157702
-7.939436,3.073674
-3.195918,-9.088199
-4.494252,16.752001
2.338094,1.595598
-3.882397,1.127500
-7.927238,-2.546818
-3.930552,6.216250
6.752441,-2.557777
10.538789,-4.477146
4.676093,9.057380
2.124998,2.208802
-3.601027,0.579274
4.128551,-4.185478
10.845298,5.730885
12.945761,3.842790
-9.514800,6.782869
-6.584223,-8.219870
17.036698,4.086351
-2.150483,-7.655219
7.979640,7.923602
-4.184026,0.518363
7.534478,-2.675903
9.411940,1.276471
-10.594650,-10.624780
-15.723417,2.949110
0.675366,6.808795
-7.918890,-7.483925
-1.634113,-1.444987
7.743779,2.535568
6.978052,5.147051
7.900710,-10.800147
-11.657638,-7.714117
4.325527,8.663217
-9.065998,-8.393781
-4.920734,1.892607
5.000368,-11.141476
6.172059,2.013554
1.864020,-8.115502
3.558534,-1.981924
-1.050701,8.359429
-8.349527,2.705961
-4.418123,7.750083
3.347134,-1.161566
-7.208075,3.825671
-6.669215,-7.152613
-10.620308,8.197940
-7.391952,2.511106
-1.468139,-1.627054
-1.306788,12.679507
12.625975,-3.225749
9.647563,-8.447976
-9.344158,-0.473338
9.951245,1.716471
-2.384505,5.947328
12.704376,-5.566669
-4.404243,3.561886
1.426122,-2.197582
3.905484,3.187181
7.396299,1.538650
7.441720,-0.494998
2.791555,-8.827731
-7.772388,-3.374504
-3.829978,-7.354634
-4.657025,-2.124494
-2.764765,20.316818
-6.727456,-2.372711
0.039577,-4.894720
-14.574365,12.689631
-1.673655,-3.750571
-1.573948,7.563927
0.107856,6.224088
2.433853,7.311341
3.759236,-1.225424
-0.344330,-3.268213
-5.581212,0.358248
16.987388,14.274181
2.398423,1.972959
10.671005,-6.916120
4.726434,5.488562
-10.776830,0.523669
-1.358909,2.613772
-2.201476,-4.595035
5.156649,0.943468
-0.437247,6.490039
-2.849221,6.988962
9.568899,-0.041313
-4.239859,-0.565329
-0.366130,-0.899575
0.683564,2.040433
-3.740552,2.445085
9.275898,-5.370503
17.905422,6.494600
-11.068309,4.966965
-0.557275,-0.420489
9.676577,6.053139
-0.614501,-0.383507
4.384725,-2.400601
-4.188458,-3.683005
0.432723,-9.012760
2.770867,3.592148
1.511991,-6.022947
-4.127747,-2.556703
-2.102782,-2.661446
-0.951612,4.714206
4.080464,-11.068316
5.640397,7.329319
4.340394,0.206513
-1.295522,-9.237277
3.954698,15.849205
-2.430930,0.494571
4.649544,-0.923066
-3.072445,1.620381
3.349087,2.892838
-0.901380,5.674789
11.408955,2.236955
3.676943,8.573558
12.799982,12.194169
0.660724,-10.536849
-1.530329,-2.620910
11.635949,13.779474
2.321975,-1.152753
-3.230516,-18.712599
12.915596,-0.648429
0.016057,0.651996
-10.262015,5.224182
0.887187,-14.783214
-4.774496,4.783913
1.316899,-5.671500
-1.295436,4.155041
-5.432081,-2.333434
-10.609329,12.784708
-3.854389,-6.204099
-3.783034,-7.450878
-10.875419,3.064064
5.337651,-5.493310
6.425230,3.098719
2.714925,0.185329
11.871687,-4.362380
-0.310862,0.195911
-3.196828,9.942619
-2.199990,-5.883772
13.527215,-5.823471
-0.508403,-0.946330
-2.465727,11.712241
5.786834,1.971282
9.447894,0.143041
-7.170771,-0.395264
-2.886381,7.123271
-5.783245,3.843329
10.018775,2.211275
-5.145543,1.580148
7.783186,16.066777
-4.892191,-5.003488
-1.711210,-9.717443
0.867712,-3.997998
-10.099056,-0.347288
11.429179,3.159606
0.894307,-0.286646
2.839657,6.521725
-1.561256,3.843018
4.298848,14.185684
-2.130660,1.610681
-11.517343,-2.572102
-14.603776,5.092057
9.950801,-2.918025
-9.118499,11.193132
-15.392642,11.421991
1.818392,7.135388
-3.763561,-1.265443
2.023857,-0.454995
11.120900,2.473405
5.131640,0.176947
-4.600237,3.503283
11.681572,-7.361417
2.642053,-4.024466
7.575766,13.217774
6.727197,-0.361777
11.601353,-2.483107
7.275283,4.312476
7.871573,-1.942900
-4.243849,-0.918348
-8.271944,-2.623310
5.094850,3.759685
4.627824,0.701728
7.201544,-1.722706
3.269528,12.763943
3.732643,-2.279268
-10.787125,2.309610
7.327932,14.614383
-12.708587,-4.114827
7.551668,-1.276927
-5.718978,3.872680
-0.228186,-5.607502
14.498349,1.130657
1.689293,-0.430307
-13.152769,-9.100837
-10.418400,4.779137
-3.655455,5.333529
2.023533,-9.051664
-2.815175,-1.695125
-5.112510,10.240079
6.720583,-4.369919
-6.906360,-0.203683
20.331408,2.649212
-2.950579,1.261821
-0.857709,-0.412907
-3.105939,2.950647
-2.488803,-9.234363
10.507714,19.615805
-1.189401,0.151612
-6.629727,-1.396320
-4.460810,-1.050262
2.686006,-3.617670
-6.969936,2.728675
10.308740,0.085686
-0.646108,-10.010867
-5.659318,-8.778173
-8.346272,2.841983
12.425101,-1.667575
-4.229720,5.481922
5.859658,-0.698200
-1.072273,-0.991766
-1.915525,-11.371052
7.365091,1.969040
12.273485,1.835113
4.066089,8.971563
-1.898080,-7.676740
-10.976261,-1.687768
6.944997,-3.594710
-3.466386,-2.829719
-12.045465,-11.591626
1.859455,2.244510
-0.325279,-2.191005
-5.523098,0.853486
-6.962838,13.918382
-5.540620,-14.262039
-11.262590,11.266435
10.603136,-5.412341
5.288385,0.002394
-5.737573,-4.011620
2.024170,-5.684478
0.376998,-0.643776
1.965872,-3.611689
-0.154516,6.079712
8.052770,-0.820266
-6.635322,1.056530
1.236311,4.407892
-5.671645,3.798740
12.442120,11.639737
-10.682817,5.298924
-8.443544,4.996542
8.202558,-10.309900
-1.502900,8.428426
4.871995,10.344491
-5.833626,-6.368613
12.796823,9.040936
-0.603593,-7.707250
0.184163,-2.448819
-1.367245,0.288816
-12.222614,-1.595719
-9.363231,7.475654
-1.626717,6.742145
-5.982765,-1.680173
9.105011,2.603312
5.888429,3.269820
4.228855,-3.920037
13.942128,0.783713
7.627220,-7.459668
3.192542,1.839619
11.429593,0.758734
-13.871457,6.545425
2.321498,10.751621
-1.404271,15.656295
1.507272,-0.801361
0.456233,-5.699406
-2.243268,8.742371
8.129452,10.859180
-7.976918,1.965793
8.470561,-0.310375
-9.517007,2.087125
-8.826496,6.999604
-6.014441,-6.028517
