X,Y
-23.436203,-31.151925
8.564109,-4.022620
9.879274,-16.451726
-17.665038,-30.027947
5.059533,-18.385879
-12.366075,-15.466619
30.965360,16.164933
-28.991495,-29.990810
5.915453,-0.927101
3.979937,-1.794721
-16.024257,-15.470432
-0.581282,3.440411
6.058750,-24.938716
-4.139589,5.160817
3.349994,-9.455869
-9.067492,-12.104240
13.195954,2.534988
-25.802208,-15.750091
-12.813253,-4.621363
-20.409166,-16.457520
14.762986,3.420113
-24.724857,-36.865528
-13.056292,-19.451091
-1.817578,-10.393206
-3.516899,5.184240
-8.699678,-21.775709
14.215281,-9.521354
-8.212132,-11.744687
-11.824478,-8.931773
-17.604973,-20.777034
7.634900,-1.333822
-16.546211,-18.488944
4.174692,10.294991
4.200789,-9.348376
8.522946,-8.053359
-6.939033,0.327586
5.611855,7.655606
-2.581977,-0.007868
-6.416734,-11.755066
-24.148396,-15.459898
3.225334,3.990549
-4.658354,-19.024841
3.793793,-2.998228
15.942965,17.493961
-1.287446,-17.810442
-3.943680,-15.611995
-23.565415,-27.823227
-14.559085,-19.221791
-19.198420,-24.651390
-18.513444,-17.992649
-12.433152,-17.353189
-14.221304,-28.105486
-3.955477,-9.954199
-14.119248,-17.557532
-10.772236,-9.638107
-13.654418,-35.178504
1.903783,-2.846266
-36.666974,-42.733386
-6.707588,-13.817062
-13.123450,-24.833380
3.287052,3.979156
-23.024615,-26.651980
-10.141148,-1.327512
8.073178,8.510301
11.528890,14.825829
-7.359673,-19.711629
-4.530052,-8.427863
-4.165829,-15.938810
5.327468,1.802629
-21.799825,-23.202183
5.907262,-4.432371
-17.627891,-24.458234
-39.708790,-47.820852
6.057342,-5.233312
2.890376,15.054265
-36.386063,-49.384344
-9.576956,-11.168617
-13.262653,-16.202311
-6.060344,-11.071671
14.392418,16.612333
-32.535342,-12.949890
14.655079,-5.751756
-7.144654,-16.099997
-24.390739,-47.053113
-2.410201,-4.516375
-7.389974,-23.095970
-31.336437,-25.142689
-21.320942,-26.415617
0.166997,-9.115442
-18.811624,-29.284258
-11.975447,-13.160918
-17.625258,-13.736446
-5.423063,-15.232574
-3.578418,-18.785169
-14.513724,-25.515073
-28.576958,-22.894806
-5.629535,-5.678269
-6.734698,-17.132007
-10.935599,-15.178074
-14.636320,-26.828062
-28.974845,-16.351324
-20.135483,-31.566555
-7.260042,-18.610202
-0.499607,-6.948015
-18.721732,-41.746081
11.161046,8.122580
22.324667,7.277338
-3.206571,-14.807966
-20.196935,-41.230005
-16.908042,-19.491193
10.076146,12.061644
-5.105999,-14.271007
-11.616296,-13.843903
-4.532995,4.522357
-12.765057,-19.432336
0.653442,-0.400819
-14.261280,-19.920661
18.994634,1.465201
-24.928628,-3.152700
-37.704830,-24.608892
2.657967,-2.532111
-0.141874,-15.092019
-5.059065,5.428712
11.700841,-5.687934
-31.486247,-38.356907
10.084738,18.928133
-9.984726,-10.594974
-17.136540,-11.825057
-12.937017,-7.429952
4.845899,8.960263
-23.441574,-18.047124
10.466230,-0.423630
-1.009758,-5.849677
1.212401,7.937578
8.031040,-12.582774
10.716141,-1.584654
12.882367,19.246058
0.083146,-8.469773
10.879315,17.424628
-8.672891,-4.046419
-16.109886,-11.100731
13.619323,15.160599
11.517093,3.689870
-13.623145,-14.443277
13.797362,0.931161
-9.455727,-10.035574
13.729636,3.824036
13.212866,-7.765100
-0.151019,-3.746274
-15.488642,-2.555542
-8.179050,-13.631747
-23.118936,-22.527527
-1.187020,-27.346156
-17.707238,-5.149674
13.739478,4.382962
5.727490,-7.643423
-15.567687,-17.853393
8.864041,6.617241
2.336416,2.011356
-51.732959,-62.391311
-19.939778,-9.938953
4.737567,-15.003286
-11.032024,-1.050059
-16.127656,-11.895424
-8.885112,-15.313897
-21.138341,-36.065806
-11.220674,-35.121389
-14.886833,-17.487343
5.427170,-2.120234
3.896533,-11.396534
-8.919543,-23.978993
-4.706525,-23.835616
-27.607586,-29.861738
15.343999,0.206697
-10.603831,2.120745
-8.485228,-16.832481
-40.413321,-29.484636
-6.001832,-9.176954
-11.351112,-6.610625
-28.334636,-39.560525
-10.875729,-21.786554
-23.258839,-30.015000
-7.175827,-26.609207
-18.567302,-19.174201
-26.644997,-36.274786
-6.018896,-18.347591
-15.325630,-27.685585
-22.381122,-28.531247
0.132194,-7.072710
0.587543,2.126845
17.110541,-1.355475
-13.913582,-8.983882
-43.759941,-29.174412
8.118179,9.173147
-2.166921,-21.224506
-16.275480,-1.180472
-15.661709,-34.722286
25.285747,4.353052
-2.262201,-2.862795
-9.939327,-11.042237
-19.668374,-20.010645
3.588233,-7.488408
2.939525,11.288343
3.925306,-2.217156
-16.007167,-19.462141
-1.898326,9.699391
-16.324084,3.161750
-14.343469,-38.902436
17.092474,20.028483
-5.812490,-20.717140
-16.695257,-9.795928
23.071639,36.248798
-11.020745,-14.764922
-2.993176,0.355261
-20.888746,-7.558388
-9.348042,-15.344649
-9.872872,-29.201650
-15.549420,-16.079666
-40.437969,-34.445797
-10.297035,-16.523449
2.554089,-12.849306
10.710206,-1.826016
15.747232,14.976818
-15.239846,-18.115995
-16.879765,-25.436855
-23.967605,-31.427014
4.100387,-12.768225
-27.980501,-28.454897
-19.894554,-14.244666
-4.237365,-11.822078
-21.538301,-25.205373
-18.753892,-21.655644
-30.114939,-35.718006
-3.323462,-27.376726
-19.419180,-22.833198
4.907473,-14.812413
-18.395825,-14.642718
-23.856374,-10.651794
6.902808,-15.307731
-6.140618,-4.863631
-7.872724,-12.683771
-9.512045,-24.355082
-22.737858,-15.637066
-10.796282,-15.744179
-25.557757,-23.089185
-33.758192,-39.185615
-18.366178,-21.437545
9.759923,5.744776
13.642121,1.255605
-6.750600,-6.413845
-21.520498,-21.336403
-21.292312,-33.260929
3.998604,0.088798
-18.182042,-25.278426
-0.379738,-3.988930
0.023850,4.682467
-3.396196,-10.497046
16.108200,4.495190
-15.796507,-21.831512
-5.360174,-6.110527
-42.893882,-46.229766
9.130343,0.446792
-4.054060,-18.826758
6.478850,1.416495
-16.087918,-18.875420
-8.811455,-16.497764
37.493758,21.197655
3.252325,-1.012330
6.318389,-7.642427
16.904941,-13.902282
-13.182623,-18.671088
3.996862,-3.357795
-24.467723,-22.789383
13.194654,8.898589
-3.813565,-16.794912
-12.678287,-18.677340
-21.962042,-17.667328
-3.415475,-10.672298
-0.777969,-18.252194
-17.639983,-26.560987
-21.192377,-30.171576
27.588176,23.226897
-1.631290,-1.643165
26.562233,16.838760
-35.270302,-33.443555
-3.275199,7.400005
-0.404211,-18.622476
-46.627838,-39.194581
-19.864750,-12.311698
-26.531314,-15.145962
4.087662,14.519819
10.058655,-8.399581
-19.356024,-1.856928
-10.081825,-18.290518
-9.761111,3.949614
4.126300,-11.027123
4.359168,-7.637285
9.053091,-21.563830
12.209762,-1.955682
-14.084447,-14.080516
-17.918368,-12.479174
7.083508,10.731521
-15.640143,-18.427777
13.830931,3.910999
0.509044,-10.564007
-18.061727,-3.353334
20.994668,-5.013462
19.028263,-1.017285
4.211996,-8.747048
-35.890006,-41.269783
-36.394244,-32.463018
20.785378,13.325718
14.614679,7.367190
-31.945386,-39.813999
-12.075550,-30.323539
-13.428850,2.147007
8.326119,7.863612
11.457649,6.561086
1.577040,13.511611
23.940493,12.192300
-12.459915,-16.721663
17.318124,7.322171
-4.076151,-12.234842
-0.891244,-4.043342
11.372183,11.018798
19.967261,0.556785
-12.312947,-17.611937
20.493878,12.460211
-17.923469,-32.452447
-9.743124,-23.310526
-8.830399,-8.673536
-42.432929,-33.057463
-19.557532,-31.635828
-22.258585,-13.902709
-5.537106,-11.638374
-12.548514,-29.630013
-28.344348,-12.734374
-4.520935,-6.954401
32.862639,38.843282
-20.867531,-40.370411
-7.912286,-27.520756
-9.633665,-32.361526
-17.077938,-6.558593
-3.632723,-5.434242
-21.774636,-29.588432
36.326289,27.699280
-15.266564,-6.440145
9.701389,-16.387346
9.074338,-1.160984
-9.676490,-10.916443
-9.606006,-23.944579
-4.532361,-23.616589
-20.129879,-29.151705
-5.271255,-7.675312
0.446265,-22.267959
16.291579,3.705837
8.872126,27.960610
1.211200,-28.095745
-15.940667,-20.115424
-14.675055,-5.654088
12.717436,-4.227844
-10.628247,-15.729609
10.739472,-11.865643
-3.778921,-2.729630
-17.241964,-17.976937
8.760687,9.779990
-14.437197,-6.279884
-14.509962,-11.554012
1.882059,-23.623725
-5.869166,-14.685195
-8.838676,-15.484857
-8.242116,-5.906339
-12.580117,0.367838
12.508956,-2.287931
-16.342382,-16.788553
-4.920629,-4.516990
7.372258,1.488106
15.324174,17.489960
13.668522,10.479374
17.596973,6.769141
-11.377895,-23.905075
-0.071560,-9.986284
-18.216090,-23.455903
-30.790774,-29.906054
3.424344,-2.257957
6.084174,-6.943061
-24.531070,-12.535207
-3.047308,-13.765384
11.903802,0.060134
-6.788909,-11.683043
0.298587,-9.801678
-11.893912,-13.134952
-17.339468,-23.691253
-17.755852,-29.877884
10.112947,4.061272
14.902812,-2.471175
-21.592183,-6.029528
-15.560080,-26.256430
-8.710521,0.152313
-34.485660,-34.839639
-8.330941,4.872173
-1.147711,7.819365
5.265996,-0.884994
-2.044529,-12.642204
-26.958411,-30.756226
-23.807236,-26.433472
-13.452538,-25.122632
-7.687834,-3.588911
4.859436,-1.741722
-31.670412,-44.680906
-7.792310,-12.195056
-34.357718,-9.411854
6.679170,-7.428945
-5.451237,-6.454488
-6.433810,-13.097266
22.123450,10.221558
-12.116467,-14.736753
9.158540,-12.564909
-16.935175,-20.292108
18.892602,29.736898
-6.500081,-3.251976
-25.537276,-9.997386
8.545067,5.758790
-12.133283,-36.731267
11.000987,-6.703110
-8.338470,-7.647375
3.755931,-1.698247
15.613213,18.329052
-20.254461,-27.536960
-1.822264,-0.466013
-24.086035,-31.527939
0.539625,-4.126649
-16.037523,-16.935892
-23.501889,-15.287353
-3.547881,6.671688
6.755263,-0.452013
-25.670755,-28.296678
31.695643,17.205280
25.328661,16.683455
