X,Y
-4.774160,14.379797
-10.057385,15.300166
-0.648273,12.754305
7.517946,10.145570
2.473957,10.470489
-2.625856,11.394241
-5.426931,30.880953
-21.650297,18.558317
-11.467117,10.222037
7.171825,5.636450
-27.101884,15.989142
48.514238,-10.319986
0.678707,6.236956
-9.557659,21.410873
0.033961,24.709565
-0.427289,41.834968
9.106749,11.285461
-0.528256,18.505327
-1.150197,-2.458781
8.980297,19.973989
-3.675047,11.402188
-1.921089,-14.100315
-10.084650,-4.306083
-1.715013,4.088126
-8.166610,17.723570
35.976185,8.547975
16.099849,10.709733
-1.910418,19.606572
14.325753,15.270668
3.171783,30.026340
-18.866418,7.357393
-0.274320,17.368931
-4.697629,15.335594
-12.190394,15.585859
-1.625821,-0.429703
-9.973311,16.822452
-20.227165,11.650145
8.770857,10.951799
-4.336653,22.750439
2.285576,22.150610
-5.062553,4.038147
-18.102190,6.866756
41.092821,13.478871
4.935213,3.040397
6.927812,21.059632
-6.878862,14.804524
1.736342,12.755873
2.593183,25.920116
6.065183,54.845953
3.980226,21.270827
-2.285959,17.735683
0.991398,15.672904
5.755136,12.905980
-1.339744,-3.789327
32.035766,16.827978
-2.587277,20.568409
1.435288,2.278622
-2.867559,30.959569
-13.316306,13.449874
-5.415147,20.962689
-2.119944,19.797350
8.525282,12.675467
20.413183,4.223276
1.579558,26.745459
5.019598,19.179837
27.292864,17.637780
-5.644913,2.136956
0.316884,1.355976
2.593143,25.588066
-0.435653,11.483936
5.462967,24.275850
2.530160,-1.380497
5.208248,-18.202330
-7.963968,15.352408
5.749858,11.158334
19.784268,-4.568432
-28.466580,15.445796
-19.583346,-29.322452
6.844934,22.557070
-16.385904,9.216839
-13.353695,25.872461
-5.104877,45.568390
-3.919606,7.408092
-0.282709,10.176286
23.892745,20.765269
9.790060,19.279728
4.173554,0.728125
16.717578,4.650386
-4.735835,-10.132320
1.730984,11.280847
-3.102504,1.203473
-6.654288,8.393334
-0.755817,31.761395
-12.730174,16.206893
17.713664,17.343796
5.000071,11.782502
-24.187435,5.417307
-5.184031,11.935444
-2.187077,13.594046
15.639117,36.665347
13.703580,16.562688
10.817996,3.834208
-15.328705,24.407824
8.888959,14.665794
-14.594231,29.493302
-10.787745,0.915360
19.571817,6.617300
29.908395,11.700814
-5.004239,24.417895
3.526404,-4.906598
5.160348,0.957408
-1.771858,18.144758
-18.089690,17.261029
7.405229,31.802828
-15.783206,8.178258
3.937048,18.312053
2.280055,-9.299260
2.860119,13.042142
-32.532508,15.053317
4.098525,16.751133
-30.292421,14.975243
-0.762082,16.397625
-2.433161,6.909482
18.622408,20.653033
3.427546,18.109276
2.376930,21.466678
0.825214,-0.353945
5.065594,16.275629
7.636723,17.215655
-34.023240,13.269999
3.321948,1.889630
-2.216406,11.186562
-8.097925,12.867372
-0.665938,13.467810
14.592865,-6.990516
-10.913922,24.797973
-29.428379,16.692963
14.178418,20.535385
-17.723796,14.546707
3.152052,24.129788
-8.713920,15.202053
5.887159,-1.721578
-2.576194,-7.723145
-4.516452,8.929202
0.868054,13.506028
-0.488174,27.756927
9.200102,6.670418
4.671383,23.533020
0.038689,1.123542
0.858054,14.323771
-2.983962,11.567417
-9.375840,19.629502
-8.445164,20.863323
1.143893,3.296052
0.143471,16.435053
-19.538870,14.762241
0.231596,4.204898
-19.550656,30.035092
11.973681,10.005771
-24.432983,12.009655
3.305200,20.350112
-18.336130,6.334723
-20.591621,20.879188
-1.343492,70.567936
18.978535,16.747030
-27.894003,1.108187
0.415477,15.600723
4.042074,9.574103
-17.086172,19.993567
13.926515,27.033130
-17.903838,92.263477
-4.491970,-33.105660
-3.549274,12.005379
-22.707090,13.419286
-47.695585,15.420382
-2.189893,4.751386
-12.832162,27.015214
-23.255281,2.127764
-5.478193,12.724634
11.833524,15.796478
18.998889,18.385424
-33.211714,9.070983
0.576255,2.515538
-3.210061,-34.399346
2.209623,13.369029
2.546718,11.162309
-2.340350,26.244050
36.308064,12.500902
-22.957913,-9.771803
0.021928,32.844918
9.054213,18.759131
11.071611,20.935330
10.341350,-0.995593
5.073340,22.553294
-0.403083,-41.874484
-15.828333,-2.019056
-27.188465,11.454463
-2.830909,5.812750
7.068670,17.879652
1.437500,16.641496
-17.474657,11.036329
-4.817732,23.576227
-1.288339,41.218997
0.577657,40.391926
-3.510436,9.619014
-6.524121,17.725295
-4.740277,-1.549645
9.867562,12.548865
2.914599,11.517373
2.387493,5.606244
18.053949,30.859952
-11.873958,8.183735
-6.642108,23.059876
11.922039,14.863272
-0.500220,8.856577
4.404828,18.596547
30.884594,21.009202
-1.935765,-21.198771
-15.351165,21.527239
-11.715643,25.214092
17.354540,21.457718
-18.752858,50.195744
5.281761,3.289060
-24.339014,17.461664
1.406937,18.413269
1.775540,16.416004
9.996039,30.451143
-9.020684,5.415661
-39.871427,17.361468
2.752250,28.154914
-5.406642,0.955512
-17.863725,39.307140
-6.754892,17.777925
5.641873,15.592223
-7.359523,11.678674
-5.250879,15.426789
9.332271,-3.124668
4.850684,16.295104
-6.617027,-14.045599
2.117961,11.709627
-10.153181,22.775472
-2.059238,13.445660
-9.686432,-3.800596
3.676724,8.546979
-15.368542,17.453992
8.843036,14.017291
-15.091260,-4.643260
5.247042,-4.813413
-6.763658,25.434583
8.688415,17.811139
14.394873,6.952796
-23.344203,48.420076
45.068347,29.664648
-8.863850,-15.307069
17.730175,18.289263
-5.608678,23.261009
3.208955,19.185551
12.217181,21.325482
-50.851526,5.604264
-2.264715,16.654386
-0.236753,17.273429
-8.742507,11.863075
-13.978549,28.089110
-3.138743,22.339276
2.095541,27.530455
-13.009147,46.562802
6.175047,-12.156860
-45.561626,5.521982
-4.858458,24.981772
21.645738,32.149004
26.209432,20.520591
31.339561,8.698243
-5.461657,15.428317
2.249514,7.425401
8.454582,23.407510
5.207000,5.511576
-15.991602,14.088929
-1.857872,5.707666
-10.655238,33.778430
9.543270,1.067208
-14.635857,12.405865
-3.026310,15.102494
5.356548,8.459928
13.004868,27.403872
-0.544699,13.661410
0.550459,22.714286
-61.543227,-11.984781
-1.882157,7.703248
7.131314,15.982263
-3.684268,14.932845
1.459569,33.786462
4.535602,12.092841
3.070238,15.560962
4.202703,15.553466
-12.296824,27.778992
0.964123,11.893422
6.992610,18.661083
7.817862,11.053037
-0.135503,55.529742
20.232921,19.508274
-18.143207,19.479181
-9.981297,14.044908
0.132415,10.765061
-4.904310,3.062187
16.529358,17.114418
-2.587606,-15.041388
14.702277,-0.002995
7.512828,17.570224
1.040952,4.640587
-0.779688,14.193077
6.786571,15.237229
4.238877,18.481634
-3.981533,25.491272
30.080917,12.123235
17.357609,36.656644
-10.222965,4.673691
1.260392,22.795912
3.754145,7.421812
36.107168,16.677565
-5.308304,20.540869
29.969157,18.827080
1.560789,28.211085
0.880891,20.329072
24.301919,14.957852
7.572001,17.378533
13.507796,16.506495
4.185077,14.634840
18.451051,-1.233612
-17.995761,12.447401
8.208140,12.578262
-10.428549,19.170595
-18.855994,3.646896
17.956894,24.608852
2.743340,37.027426
-0.776459,17.574917
6.597530,34.788270
-17.740774,14.662203
16.928290,17.079834
8.848025,17.357898
