X,Y
7.281108,18.469161
21.658469,-26.623760
26.115419,25.940911
22.401125,5.590038
6.298509,-21.392220
21.299136,50.283442
3.054484,6.413059
23.284411,2.362668
1.221586,9.629660
19.568821,13.265252
7.424627,21.213683
42.597013,11.391301
20.505550,29.495880
46.571378,39.840483
11.887782,-25.105282
5.627632,-2.488314
43.245569,44.369927
16.634215,1.706419
0.769955,-48.464569
46.901702,3.147347
10.045876,6.862846
-19.320043,19.926233
12.534820,-37.237754
-3.641418,18.668321
13.762568,-11.204286
6.298755,16.871547
-5.520233,-1.666954
-20.312370,41.527737
-1.012541,-12.725998
-0.808667,-16.288223
-21.072626,13.754469
25.250431,-10.695171
28.357799,13.853483
17.756929,5.529510
43.919106,-7.463943
9.111822,5.559746
0.866207,33.407482
3.714313,-11.810776
48.649186,-11.638489
8.547421,2.296201
2.955066,38.463547
26.533810,10.632234
36.993982,5.408690
-10.487917,3.870673
1.753197,25.352202
-6.523556,15.980939
38.625072,11.317928
-4.701551,9.514709
32.237675,50.905077
-3.977689,-9.295680
5.110828,-22.764124
12.479178,-6.422851
-18.854445,4.007750
42.654796,14.027446
12.555162,4.181013
18.113307,23.633499
5.539268,15.980052
22.282423,45.530525
3.912400,9.601947
-22.906694,-2.348862
-31.725073,19.548735
38.430860,-3.337214
-16.052855,36.980377
-33.978977,37.634261
15.195407,25.386823
-0.753033,1.384448
15.782449,3.700014
41.773999,12.066870
24.661829,5.505563
-3.143536,15.009379
43.375921,-16.032619
17.548724,-6.498475
31.645045,42.765068
29.220562,3.966353
43.146724,-2.094592
30.786522,17.321359
32.490208,-0.551142
-2.125284,2.376148
-13.634125,-2.495170
24.556714,15.741957
23.222355,7.004938
30.575839,0.077982
19.341510,41.468407
20.664694,-1.512194
-20.820358,11.598885
30.936950,46.755381
-26.310248,-6.756650
31.576193,1.351637
-6.339936,16.064801
9.348041,-11.021433
51.423854,8.230449
14.826552,3.770552
-27.579340,-21.002392
-19.766858,18.654676
-0.444156,20.238654
15.781524,-20.861898
1.956643,0.156786
-4.607170,34.257370
29.201665,-7.485484
-9.732456,4.418049
68.089736,12.569177
1.569774,8.605203
7.549401,3.820265
1.125887,13.430419
2.889133,-21.383894
40.022041,61.045157
6.601712,5.433176
-8.942076,1.010516
-2.745172,1.999250
17.674302,-5.336201
-9.914104,12.796214
39.453543,5.244817
8.153976,-23.602478
-6.169481,-20.080493
-13.846491,13.119951
45.500288,0.235500
-2.084914,20.662635
26.741879,3.005141
6.936362,2.166382
4.527073,-27.488719
31.043116,10.625827
45.067101,10.243181
21.617398,30.633037
4.576913,-16.933543
-21.360745,0.177804
29.842848,-5.270600
0.096041,-3.084911
-24.415614,-28.118931
15.312729,11.412886
9.070632,-1.260015
-5.780279,7.438531
-9.893824,44.766806
-5.830342,-35.748682
-22.178828,37.189814
40.294673,-10.463830
25.109672,5.006839
-6.393065,-6.461771
15.783343,-11.241367
11.077138,3.160640
15.616778,-5.319111
9.558527,22.370607
33.007915,2.656382
-8.958064,8.018658
13.532316,17.593976
-6.204700,15.853542
45.548914,38.256392
-20.522333,20.139782
-14.124411,19.275835
33.435881,-24.456858
5.706000,29.081217
23.919987,34.555688
-6.667503,-13.196036
46.562353,30.831245
8.275450,-17.020713
10.526179,-1.996625
6.093585,5.825188
-24.921754,0.440802
-16.752089,26.359011
5.352238,24.263271
-7.093613,0.199507
36.014318,12.438033
26.824083,14.342343
22.082443,-6.200105
49.834652,7.239179
31.792056,-16.313337
19.121549,10.256053
42.655980,7.167811
-29.632736,23.701216
16.632852,35.718918
5.987797,49.732272
14.306492,2.710398
11.303522,-11.284017
3.590662,29.978202
33.227006,36.026229
-12.791194,10.616552
34.201602,4.113215
-17.191448,10.963214
-15.218559,24.998868
-7.184116,-12.224334
