X,Y
-11.356024,10.143072
-2.081825,-6.290518
-1.761111,15.949614
12.126300,0.972877
12.359168,4.362715
17.053091,-9.563830
20.209762,10.044318
-6.084447,-2.080516
-9.918368,-0.479174
15.083508,22.731521
-7.640143,-6.427777
21.830931,15.910999
8.509044,1.435993
-10.061727,8.646666
28.994668,6.986538
27.028263,10.982715
12.211996,3.252952
-27.890006,-29.269783
-28.394244,-20.463018
28.785378,25.325718
22.614679,19.367190
-23.945386,-27.813999
-4.075550,-18.323539
-5.428850,14.147007
16.326119,19.863612
19.457649,18.561086
9.577040,25.511611
31.940493,24.192300
-4.459915,-4.721663
25.318124,19.322171
3.923849,-0.234842
7.108756,7.956658
19.372183,23.018798
27.967261,12.556785
-4.312947,-5.611937
28.493878,24.460211
-9.923469,-20.452447
-1.743124,-11.310526
-0.830399,3.326464
-34.432929,-21.057463
-11.557532,-19.635828
-14.258585,-1.902709
2.462894,0.361626
-4.548514,-17.630013
-20.344348,-0.734374
3.479065,5.045599
40.862639,50.843282
-12.867531,-28.370411
0.087714,-15.520756
-1.633665,-20.361526
-9.077938,5.441407
4.367277,6.565758
-13.774636,-17.588432
44.326289,39.699280
-7.266564,5.559855
17.701389,-4.387346
17.074338,10.839016
-1.676490,1.083557
-1.606006,-11.944579
3.467639,-11.616589
-12.129879,-17.151705
2.728745,4.324688
8.446265,-10.267959
24.291579,15.705837
16.872126,39.960610
9.211200,-16.095745
-7.940667,-8.115424
-6.675055,6.345912
20.717436,7.772156
-2.628247,-3.729609
18.739472,0.134357
4.221079,9.270370
-9.241964,-5.976937
16.760687,21.779990
-6.437197,5.720116
-6.509962,0.445988
9.882059,-11.623725
2.130834,-2.685195
-0.838676,-3.484857
-0.242116,6.093661
-4.580117,12.367838
20.508956,9.712069
-8.342382,-4.788553
3.079371,7.483010
15.372258,13.488106
23.324174,29.489960
21.668522,22.479374
25.596973,18.769141
-3.377895,-11.905075
7.928440,2.013716
-10.216090,-11.455903
-22.790774,-17.906054
11.424344,9.742043
14.084174,5.056939
-16.531070,-0.535207
4.952692,-1.765384
19.903802,12.060134
1.211091,0.316957
8.298587,2.198322
-3.893912,-1.134952
-9.339468,-11.691253
-9.755852,-17.877884
18.112947,16.061272
22.902812,9.528825
-13.592183,5.970472
-7.560080,-14.256430
-0.710521,12.152313
-26.485660,-22.839639
-0.330941,16.872173
6.852289,19.819365
13.265996,11.115006
5.955471,-0.642204
-18.958411,-18.756226
-15.807236,-14.433472
-5.452538,-13.122632
0.312166,8.411089
12.859436,10.258278
-23.670412,-32.680906
0.207690,-0.195056
-26.357718,2.588146
14.679170,4.571055
2.548763,5.545512
1.566190,-1.097266
30.123450,22.221558
-4.116467,-2.736753
17.158540,-0.564909
-8.935175,-8.292108
26.892602,41.736898
1.499919,8.748024
-17.537276,2.002614
16.545067,17.758790
-4.133283,-24.731267
19.000987,5.296890
-0.338470,4.352625
11.755931,10.301753
23.613213,30.329052
-12.254461,-15.536960
6.177736,11.533987
-16.086035,-19.527939
8.539625,7.873351
-8.037523,-4.935892
-15.501889,-3.287353
4.452119,18.671688
14.755263,11.547987
-17.670755,-16.296678
39.695643,29.205280
33.328661,28.683455
