X,Y
-4.194684,-4.648726
-3.733679,36.227162
36.074214,-9.216425
27.564467,-24.137075
-26.697594,-1.352394
28.432129,4.904204
-6.812872,16.992367
36.298217,-15.904767
-12.583552,10.176816
4.074633,-6.278805
11.158526,9.106231
21.132283,4.396144
21.262057,-1.414279
7.975871,-25.222090
-22.206822,-9.641440
-10.942794,-21.013240
-13.305785,-6.069981
-7.899328,58.048052
-19.221303,-6.779174
0.113078,-13.984913
-41.641044,36.256088
-4.781873,-10.715917
-4.496993,21.611219
0.308160,17.783109
6.953865,20.889546
10.740674,-3.501211
-0.983801,-9.337752
-15.946319,1.023566
48.535393,40.783373
6.852636,5.637026
30.488585,-19.760343
13.504098,15.681605
-30.790942,1.496197
-3.882597,7.467920
-6.289931,-13.128672
14.733283,2.695624
-1.249276,18.542969
-8.140630,19.968464
27.339711,-0.118037
-12.113884,-1.615225
-1.046085,-2.570213
1.953041,5.829807
-10.687292,6.985957
26.502565,-15.344295
51.158349,18.556000
-31.623741,14.191327
-1.592215,-1.201398
27.647361,17.294683
-1.755717,-1.095733
12.527786,-6.858859
-11.967022,-10.522873
1.236352,-25.750742
7.916762,10.263280
4.319976,-17.208420
-11.793563,-7.304867
-6.007949,-7.604133
-2.718892,13.469161
11.658469,-31.623760
16.115419,20.940911
12.401125,0.590038
-3.701491,-26.392220
11.299136,45.283442
-6.945516,1.413059
13.284411,-2.637332
-8.778414,4.629660
9.568821,8.265252
-2.575373,16.213683
32.597013,6.391301
10.505550,24.495880
36.571378,34.840483
1.887782,-30.105282
-4.372368,-7.488314
33.245569,39.369927
6.634215,-3.293581
-9.230045,-53.464569
36.901702,-1.852653
0.045876,1.862846
-29.320043,14.926233
2.534820,-42.237754
-13.641418,13.668321
3.762568,-16.204286
-3.701245,11.871547
-15.520233,-6.666954
-30.312370,36.527737
-11.012541,-17.725998
-10.808667,-21.288223
-31.072626,8.754469
15.250431,-15.695171
18.357799,8.853483
7.756929,0.529510
33.919106,-12.463943
-0.888178,0.559746
-9.133793,28.407482
-6.285687,-16.810776
38.649186,-16.638489
-1.452579,-2.703799
-7.044934,33.463547
16.533810,5.632234
26.993982,0.408690
-20.487917,-1.129327
-8.246803,20.352202
-16.523556,10.980939
28.625072,6.317928
-14.701551,4.514709
22.237675,45.905077
-13.977689,-14.295680
-4.889172,-27.764124
2.479178,-11.422851
-28.854445,-0.992250
32.654796,9.027446
2.555162,-0.818987
8.113307,18.633499
-4.460732,10.980052
12.282423,40.530525
-6.087600,4.601947
-32.906694,-7.348862
-41.725073,14.548735
28.430860,-8.337214
-26.052855,31.980377
-43.978977,32.634261
5.195407,20.386823
-10.753033,-3.615552
5.782449,-1.299986
31.773999,7.066870
14.661829,0.505563
-13.143536,10.009379
33.375921,-21.032619
7.548724,-11.498475
21.645045,37.765068
19.220562,-1.033647
33.146724,-7.094592
20.786522,12.321359
22.490208,-5.551142
-12.125284,-2.623852
-23.634125,-7.495170
14.556714,10.741957
13.222355,2.004938
20.575839,-4.922018
9.341510,36.468407
10.664694,-6.512194
-30.820358,6.598885
20.936950,41.755381
-36.310248,-11.756650
21.576193,-3.648363
-16.339936,11.064801
-0.651959,-16.021433
41.423854,3.230449
4.826552,-1.229448
-37.579340,-26.002392
-29.766858,13.654676
-10.444156,15.238654
5.781524,-25.861898
-8.043357,-4.843214
-14.607170,29.257370
19.201665,-12.485484
-19.732456,-0.581951
58.089736,7.569177
-8.430226,3.605203
-2.450599,-1.179735
-8.874113,8.430419
-7.110867,-26.383894
30.022041,56.045157
-3.398288,0.433176
-18.942076,-3.989484
-12.745172,-3.000750
7.674302,-10.336201
-19.914104,7.796214
29.453543,0.244817
-1.846024,-28.602478
-16.169481,-25.080493
-23.846491,8.119951
35.500288,-4.764500
-12.084914,15.662635
16.741879,-1.994859
-3.063638,-2.833618
-5.472927,-32.488719
21.043116,5.625827
35.067101,5.243181
11.617398,25.633037
-5.423087,-21.933543
-31.360745,-4.822196
19.842848,-10.270600
-9.903959,-8.084911
-34.415614,-33.118931
5.312729,6.412886
-0.929368,-6.260015
-15.780279,2.438531
-19.893824,39.766806
-15.830342,-40.748682
-32.178828,32.189814
30.294673,-15.463830
15.109672,0.006839
-16.393065,-11.461771
5.783343,-16.241367
1.077138,-1.839360
5.616778,-10.319111
-0.441473,17.370607
23.007915,-2.343618
-18.958064,3.018658
3.532316,12.593976
-16.204700,10.853542
35.548914,33.256392
-30.522333,15.139782
-24.124411,14.275835
23.435881,-29.456858
-4.294000,24.081217
13.919987,29.555688
-16.667503,-18.196036
36.562353,25.831245
-1.724550,-22.020713
0.526179,-6.996625
-3.906415,0.825188
-34.921754,-4.559198
-26.752089,21.359011
-4.647762,19.263271
-17.093613,-4.800493
26.014318,7.438033
16.824083,9.342343
12.082443,-11.200105
39.834652,2.239179
21.792056,-21.313337
9.121549,5.256053
32.655980,2.167811
-39.632736,18.701216
6.632852,30.718918
-4.012203,44.732272
4.306492,-2.289602
1.303522,-16.284017
-6.409338,24.978202
23.227006,31.026229
-22.791194,5.616552
24.201602,-0.886785
-27.191448,5.963214
-25.218559,19.998868
-17.184116,-17.224334
